fecha,pozo,horas_linea,p_fondo_bar,p_boca_bar,oil_sm3,gas_sm3,agua_sm3
2015-07-26,15/9-F-11,24.0,220.18,41.67,1332.97,200210.5,1225.71
2015-07-27,15/9-F-11,24.0,220.22,41.62,1321.31,198496.4,1225.75
2015-07-28,15/9-F-11,24.0,220.21,41.57,1299.1,196363.9,1213.08
2015-07-29,15/9-F-11,24.0,219.95,41.39,1335.51,201360.5,1391.11
2015-07-30,15/9-F-11,24.0,220.06,41.4,1310.45,196486.4,1233.13
2015-07-31,15/9-F-11,24.0,219.98,41.29,1289.69,193076.7,1238.03
2015-08-01,15/9-F-11,24.0,219.96,41.25,1283.49,191777.4,1235.7
2015-08-02,15/9-F-11,24.0,220.1,41.22,1277.28,190069.8,1232.28
2015-08-03,15/9-F-11,24.0,220.12,41.15,1267.78,190371.0,1234.55
2015-08-04,15/9-F-11,24.0,220.21,41.13,1272.72,191632.6,1235.16
2015-08-05,15/9-F-11,24.0,220.3,41.11,1276.71,187873.6,1231.13
2015-08-06,15/9-F-11,24.0,220.45,41.14,1256.08,186803.5,1236.31
2015-08-07,15/9-F-11,24.0,220.56,41.09,1236.69,188841.8,1230.4
2015-08-08,15/9-F-11,24.0,220.56,41.07,1216.54,188670.4,1233.94
2015-08-09,15/9-F-11,24.0,220.59,40.99,1229.59,188412.8,1235.15
2015-08-10,15/9-F-11,24.0,220.64,40.95,1221.71,187300.9,1234.5
2015-08-11,15/9-F-11,24.0,220.63,40.9,1201.51,186315.2,1171.73
2015-08-12,15/9-F-11,24.0,220.68,40.83,1210.98,185325.2,1217.5
2015-08-13,15/9-F-11,24.0,220.64,40.75,1205.33,185749.0,1217.71
2015-08-14,15/9-F-11,24.0,220.68,40.68,1205.98,185405.1,1216.12
2015-08-15,15/9-F-11,24.0,220.77,40.67,1204.85,183252.1,1217.04
2015-08-16,15/9-F-11,24.0,220.92,40.59,1199.53,180277.3,1191.24
2015-08-17,15/9-F-11,24.0,221.02,40.53,1185.78,179634.8,1190.82
2015-08-18,15/9-F-11,24.0,221.06,40.51,1192.7,179522.2,1148.83
2015-08-19,15/9-F-11,24.0,221.06,40.5,1191.93,179478.1,1264.88
2015-08-20,15/9-F-11,24.0,221.14,40.42,1204.72,180887.5,1237.65
2015-08-21,15/9-F-11,24.0,221.18,40.34,1179.2,177614.5,1191.48
2015-08-22,15/9-F-11,24.0,221.17,40.29,1176.63,175818.7,1175.47
2015-08-23,15/9-F-11,24.0,221.12,40.21,1163.24,172903.0,1213.46
2015-08-24,15/9-F-11,24.0,221.0,40.09,1160.11,173584.5,1201.02
2015-08-25,15/9-F-11,24.0,220.89,39.96,1158.64,172798.3,1196.26
2015-08-26,15/9-F-11,14.28,221.39,39.79,671.06,102153.4,777.39
2015-08-27,15/9-F-11,0.0,294.77,0.01,0.0,0.0,0.0
2015-08-28,15/9-F-11,0.0,301.09,0.1,0.0,0.0,0.0
2015-08-29,15/9-F-11,0.0,290.79,0.18,0.0,0.0,0.0
2015-08-30,15/9-F-11,0.0,307.47,0.22,0.0,0.0,0.0
2015-08-31,15/9-F-11,17.74,268.23,68.83,447.37,77429.5,702.72
2015-09-01,15/9-F-11,24.0,229.79,41.27,1154.34,185769.0,1314.62
2015-09-02,15/9-F-11,24.0,222.25,37.08,1192.8,183061.5,1323.05
2015-09-03,15/9-F-11,24.0,223.32,39.24,1098.55,173629.8,1270.7
2015-09-04,15/9-F-11,24.0,231.27,42.76,955.69,148269.3,1191.87
2015-09-05,15/9-F-11,24.0,220.37,37.58,1079.01,163219.3,1299.37
2015-09-06,15/9-F-11,24.0,220.0,37.46,1043.55,156647.0,1184.84
2015-09-07,15/9-F-11,24.0,219.72,37.41,1036.29,155172.0,1240.34
2015-09-08,15/9-F-11,24.0,219.53,37.38,1027.85,154101.3,1260.82
2015-09-09,15/9-F-11,24.0,219.58,37.47,1028.02,153648.9,1263.17
2015-09-10,15/9-F-11,24.0,219.73,37.63,1024.19,153098.5,1290.16
2015-09-11,15/9-F-11,24.0,219.82,37.63,1027.57,154607.7,1289.94
2015-09-12,15/9-F-11,24.0,219.83,37.6,1041.37,154431.8,1278.06
2015-09-13,15/9-F-11,24.0,219.86,37.54,1032.61,152835.6,1279.59
2015-09-14,15/9-F-11,24.0,219.8,37.51,1005.36,150815.6,1274.07
2015-09-15,15/9-F-11,24.0,219.69,37.47,1040.99,154254.2,1268.62
2015-09-16,15/9-F-11,24.0,219.6,37.46,1051.22,155058.7,1263.29
2015-09-17,15/9-F-11,24.0,219.57,37.4,1040.85,154606.6,1272.72
2015-09-18,15/9-F-11,24.0,219.55,37.39,1082.77,158412.7,1185.97
2015-09-19,15/9-F-11,24.0,219.62,37.36,1051.51,153435.1,1163.41
2015-09-20,15/9-F-11,24.0,219.71,37.42,1006.61,151247.6,1101.64
2015-09-21,15/9-F-11,24.0,219.74,37.42,1065.57,160597.0,1141.82
2015-09-22,15/9-F-11,22.72,231.4,44.2,810.98,126742.7,876.9
2015-09-23,15/9-F-11,24.0,221.23,38.09,1070.19,161375.5,1229.15
2015-09-24,15/9-F-11,24.0,220.48,37.63,1069.42,161188.1,1250.03
2015-09-25,15/9-F-11,24.0,220.4,37.53,1067.92,162965.7,1348.53
2015-09-26,15/9-F-11,24.0,220.71,37.59,1070.45,161704.1,1343.26
2015-09-27,15/9-F-11,24.0,220.92,37.64,1056.78,161682.1,1341.38
2015-09-28,15/9-F-11,24.0,221.07,37.67,1052.85,160106.5,1334.7
2015-09-29,15/9-F-11,24.0,221.17,37.67,1050.53,160121.3,1275.78
2015-09-30,15/9-F-11,24.0,220.93,37.49,1088.75,165304.9,1254.05
2015-10-01,15/9-F-11,24.0,220.3,37.09,1104.83,168051.9,1294.45
2015-10-02,15/9-F-11,24.0,219.93,36.82,1117.65,169726.3,1294.11
2015-10-03,15/9-F-11,24.0,215.98,34.6,1162.37,177027.1,1397.81
2015-10-04,15/9-F-11,24.0,215.55,34.3,1159.62,175514.1,1384.6
2015-10-05,15/9-F-11,24.0,215.31,34.23,1151.09,175457.0,1392.57
2015-10-06,15/9-F-11,24.0,215.34,34.18,1145.05,174900.5,1390.42
2015-10-07,15/9-F-11,24.0,215.27,34.11,1148.87,174297.2,1382.63
2015-10-08,15/9-F-11,24.0,215.36,34.08,1133.96,173374.4,1382.74
2015-10-09,15/9-F-11,24.0,210.94,31.66,1188.88,179684.9,1483.32
2015-10-10,15/9-F-11,24.0,209.96,30.99,1187.22,179770.1,1495.48
2015-10-11,15/9-F-11,24.0,209.48,30.85,1190.45,180151.8,1492.89
2015-10-12,15/9-F-11,24.0,209.55,30.91,1176.43,179312.1,1494.74
2015-10-13,15/9-F-11,23.17,218.98,35.7,1037.47,159732.3,1460.37
2015-10-14,15/9-F-11,24.0,213.51,32.88,1141.23,171603.7,1500.22
2015-10-15,15/9-F-11,24.0,212.32,32.29,1150.21,175842.1,1495.41
2015-10-16,15/9-F-11,24.0,209.46,30.72,1182.94,178522.0,1571.61
2015-10-17,15/9-F-11,24.0,209.36,30.73,1169.51,175572.1,1533.87
2015-10-18,15/9-F-11,24.0,209.35,30.74,1172.3,174462.2,1521.76
2015-10-19,15/9-F-11,24.0,209.78,30.89,1135.6,170485.5,1497.62
2015-10-20,15/9-F-11,24.0,209.86,30.95,1137.63,170592.9,1452.65
2015-10-21,15/9-F-11,24.0,209.67,30.87,1129.59,169400.0,1482.67
2015-10-22,15/9-F-11,24.0,209.87,30.77,1129.0,168913.1,1409.85
2015-10-23,15/9-F-11,24.0,209.94,30.72,1115.41,167864.4,1449.65
2015-10-24,15/9-F-11,24.0,210.41,30.9,1102.06,166952.4,1554.54
2015-10-25,15/9-F-11,24.0,210.28,30.82,1164.72,174086.0,1562.12
2015-10-26,15/9-F-11,1.53,224.89,38.59,10.71,1756.8,16.28
2015-10-27,15/9-F-11,0.0,295.18,80.58,0.0,0.0,0.0
2015-10-28,15/9-F-11,0.0,299.1,107.55,0.0,0.0,0.0
2015-10-29,15/9-F-11,9.0,286.14,92.89,268.69,41398.2,413.96
2015-10-30,15/9-F-11,17.2,240.01,37.08,811.29,127118.9,1214.22
2015-10-31,15/9-F-11,0.0,296.36,67.53,0.0,0.0,0.0
2015-11-01,15/9-F-11,0.0,303.74,76.21,0.0,0.0,0.0
2015-11-02,15/9-F-11,0.0,306.02,41.66,0.0,0.0,0.0
2015-11-03,15/9-F-11,23.31,278.43,77.29,863.3,133837.0,757.44
2015-11-04,15/9-F-11,24.0,243.87,49.77,1481.57,224672.8,1893.07
2015-11-05,15/9-F-11,24.0,232.02,41.51,1535.69,230419.0,1987.43
2015-11-06,15/9-F-11,24.0,225.47,37.19,1428.62,218409.6,2029.81
2015-11-07,15/9-F-11,24.0,222.31,33.44,1413.79,217288.9,2033.61
2015-11-08,15/9-F-11,24.0,220.92,32.01,1398.35,215024.7,2094.94
2015-11-09,15/9-F-11,24.0,220.68,31.59,1304.41,200372.4,2098.16
2015-11-10,15/9-F-11,24.0,220.45,31.46,1292.4,199652.0,2121.49
2015-11-11,15/9-F-11,24.0,219.39,30.93,1360.35,206518.9,2182.74
2015-11-12,15/9-F-11,24.0,220.36,31.52,1295.84,197640.4,2213.91
2015-11-13,15/9-F-11,24.0,221.07,32.24,1286.74,196680.9,2191.41
2015-11-14,15/9-F-11,24.0,220.45,32.21,1314.3,201199.7,2220.74
2015-11-15,15/9-F-11,24.0,220.35,32.48,1321.18,199101.2,2352.11
2015-11-16,15/9-F-11,24.0,220.38,32.77,1321.76,199526.7,2224.22
2015-11-17,15/9-F-11,24.0,220.55,32.8,1312.14,198029.8,2140.59
2015-11-18,15/9-F-11,24.0,218.81,31.89,1298.28,201093.5,2144.9
2015-11-19,15/9-F-11,24.0,217.69,31.3,1338.18,206714.8,2150.98
2015-11-20,15/9-F-11,24.0,218.34,31.73,1281.18,197658.6,2105.1
2015-11-21,15/9-F-11,24.0,219.33,32.36,1316.69,202461.9,2061.37
2015-11-22,15/9-F-11,24.0,219.74,32.45,1280.9,196190.2,2093.16
2015-11-23,15/9-F-11,24.0,219.7,32.28,1284.19,195401.5,2101.3
2015-11-24,15/9-F-11,24.0,219.91,32.27,1272.84,192856.8,2013.31
2015-11-25,15/9-F-11,24.0,220.02,32.27,1259.01,191310.7,1988.36
2015-11-26,15/9-F-11,24.0,219.96,32.15,1250.58,190542.2,2009.78
2015-11-27,15/9-F-11,24.0,220.32,32.25,1240.99,187615.5,1978.92
2015-11-28,15/9-F-11,24.0,220.34,32.19,1230.7,188763.6,1967.52
2015-11-29,15/9-F-11,24.0,220.36,32.13,1218.0,185697.7,1963.98
2015-11-30,15/9-F-11,24.0,220.32,31.99,1208.25,183892.4,1938.26
2015-12-01,15/9-F-11,24.0,220.42,31.95,1190.89,182248.6,1917.21
2015-12-02,15/9-F-11,24.0,220.78,32.08,1185.75,180103.7,1913.76
2015-12-03,15/9-F-11,24.0,220.9,32.08,1189.44,181379.2,1923.61
2015-12-04,15/9-F-11,24.0,220.17,31.58,1168.78,186220.5,1985.4
2015-12-05,15/9-F-11,24.0,220.52,31.63,1221.25,188316.1,2031.51
2015-12-06,15/9-F-11,24.0,220.78,31.61,1204.14,185209.8,2073.66
2015-12-07,15/9-F-11,24.0,221.37,31.85,1215.25,187427.7,2104.27
2015-12-08,15/9-F-11,24.0,221.99,32.12,1210.73,186521.4,2113.28
2015-12-09,15/9-F-11,20.17,235.56,38.18,973.0,151701.8,2167.72
2015-12-10,15/9-F-11,24.0,228.88,36.06,1168.18,175853.0,2170.32
2015-12-11,15/9-F-11,24.0,225.28,33.76,1221.03,185944.4,2137.71
2015-12-12,15/9-F-11,24.0,222.65,32.05,1220.87,185155.0,2039.22
2015-12-13,15/9-F-11,24.0,221.89,31.48,1223.58,185179.2,2034.25
2015-12-14,15/9-F-11,24.0,221.71,31.32,1213.2,184107.8,2036.62
2015-12-15,15/9-F-11,24.0,221.54,31.2,1206.37,182628.9,2100.73
2015-12-16,15/9-F-11,24.0,221.48,31.15,1190.22,181285.3,2083.28
2015-12-17,15/9-F-11,24.0,221.46,31.03,1200.1,181690.2,2082.58
2015-12-18,15/9-F-11,24.0,221.48,30.94,1181.96,179810.4,2084.61
2015-12-19,15/9-F-11,24.0,221.49,30.83,1173.04,178160.6,2051.38
2015-12-20,15/9-F-11,24.0,221.55,30.71,1155.77,176443.5,2039.45
2015-12-21,15/9-F-11,24.0,221.69,30.67,1149.91,174919.0,2026.56
2015-12-22,15/9-F-11,24.0,221.81,30.61,1137.37,173305.3,2016.91
2015-12-23,15/9-F-11,24.0,221.53,30.36,1136.43,174003.7,2038.39
2015-12-24,15/9-F-11,24.0,221.55,30.25,1124.81,172918.0,2012.2
2015-12-25,15/9-F-11,24.0,221.71,30.17,1120.24,171000.6,1991.89
2015-12-26,15/9-F-11,24.0,221.8,30.11,1110.87,170762.4,1998.53
2015-12-27,15/9-F-11,24.0,222.18,30.14,1085.91,169793.3,1957.64
2015-12-28,15/9-F-11,24.0,222.13,30.04,1098.33,169318.9,1982.85
2015-12-29,15/9-F-11,24.0,222.23,29.99,1088.75,168391.3,1961.69
2015-12-30,15/9-F-11,24.0,222.37,29.95,1088.15,167901.8,1948.82
2015-12-31,15/9-F-11,24.0,222.49,29.92,1079.58,166964.0,1950.23
2016-01-01,15/9-F-11,24.0,222.58,29.9,1075.6,165528.8,1943.07
2016-01-02,15/9-F-11,24.0,222.98,30.03,1052.84,163451.9,1923.06
2016-01-03,15/9-F-11,21.67,233.82,40.23,767.34,118644.3,1461.53
2016-01-04,15/9-F-11,24.0,237.29,35.9,854.55,138644.9,1921.67
2016-01-05,15/9-F-11,24.0,223.83,30.13,1064.37,171928.5,2102.33
2016-01-06,15/9-F-11,24.0,224.08,30.12,1049.77,170902.0,2263.0
2016-01-07,15/9-F-11,24.0,224.03,30.02,1054.93,170706.2,2104.04
2016-01-08,15/9-F-11,24.0,224.55,30.17,1062.46,170066.2,2138.94
2016-01-09,15/9-F-11,24.0,224.86,30.27,1066.1,170737.8,2140.66
2016-01-10,15/9-F-11,24.0,225.25,30.33,1069.38,171460.7,2157.94
2016-01-11,15/9-F-11,24.0,225.84,30.53,1080.11,172546.3,2168.79
2016-01-12,15/9-F-11,24.0,226.35,30.59,1085.46,173038.0,2213.24
2016-01-13,15/9-F-11,23.33,231.58,32.91,975.22,155523.6,2177.21
2016-01-14,15/9-F-11,24.0,227.36,31.0,1095.77,169011.9,2267.03
2016-01-15,15/9-F-11,24.0,227.02,30.64,1095.24,170527.0,2385.19
2016-01-16,15/9-F-11,24.0,226.88,30.44,1089.1,169034.0,2273.32
2016-01-17,15/9-F-11,24.0,226.81,30.27,1077.76,167246.5,2198.64
2016-01-18,15/9-F-11,24.0,226.99,30.28,1069.7,166538.6,2280.68
2016-01-19,15/9-F-11,24.0,227.36,30.39,1037.73,161070.1,2293.26
2016-01-20,15/9-F-11,20.83,230.96,30.97,884.99,143556.0,2114.17
2016-01-21,15/9-F-11,24.0,230.12,31.72,999.89,155303.0,2256.84
2016-01-22,15/9-F-11,24.0,229.61,31.4,986.66,155543.9,2322.29
2016-01-23,15/9-F-11,24.0,228.16,30.48,1017.71,158225.6,2395.04
2016-01-24,15/9-F-11,24.0,227.29,29.85,1029.68,159352.3,2388.96
2016-01-25,15/9-F-11,22.67,233.26,32.8,1018.58,135336.4,2062.14
2016-01-26,15/9-F-11,24.0,235.56,32.9,909.7,144413.7,2173.57
2016-01-27,15/9-F-11,24.0,227.64,29.87,1047.12,161590.0,2394.98
2016-01-28,15/9-F-11,24.0,227.66,29.75,999.13,156217.5,2378.91
2016-01-29,15/9-F-11,24.0,227.7,29.69,1003.85,155978.3,2376.82
2016-01-30,15/9-F-11,24.0,227.79,29.69,998.54,154966.4,2365.4
2016-01-31,15/9-F-11,24.0,227.78,29.53,983.98,152850.5,2337.94
2016-02-01,15/9-F-11,24.0,227.92,29.59,974.41,152246.2,2339.77
2016-02-02,15/9-F-11,24.0,228.08,29.6,974.86,151368.2,2325.27
2016-02-03,15/9-F-11,24.0,228.27,29.63,958.24,150273.0,2296.42
2016-02-04,15/9-F-11,23.58,234.53,32.19,814.92,128374.0,2013.44
2016-02-05,15/9-F-11,24.0,229.41,30.2,959.73,151336.6,2340.13
2016-02-06,15/9-F-11,24.0,228.36,29.46,964.7,149512.1,2335.44
2016-02-07,15/9-F-11,24.0,228.62,29.48,943.02,149570.2,2317.49
2016-02-08,15/9-F-11,24.0,228.95,29.52,941.1,149517.8,2301.42
2016-02-09,15/9-F-11,24.0,229.3,29.62,945.72,151024.0,2316.08
2016-02-10,15/9-F-11,24.0,229.93,29.84,933.96,144839.6,2275.71
2016-02-11,15/9-F-11,24.0,230.95,30.3,946.58,147398.0,2230.92
2016-02-12,15/9-F-11,24.0,231.27,30.39,894.51,138652.1,2239.04
2016-02-13,15/9-F-11,24.0,231.53,30.41,868.54,135085.1,2235.48
2016-02-14,15/9-F-11,24.0,232.02,30.54,884.88,138758.3,2189.11
2016-02-15,15/9-F-11,24.0,232.13,30.44,881.95,137643.1,2181.24
2016-02-16,15/9-F-11,24.0,232.33,30.44,872.42,136788.5,2172.85
2016-02-17,15/9-F-11,24.0,232.69,30.49,869.87,135689.0,2149.47
2016-02-18,15/9-F-11,24.0,232.9,30.44,854.03,134285.8,2138.62
2016-02-19,15/9-F-11,24.0,232.76,30.28,825.63,129826.3,2180.65
2016-02-20,15/9-F-11,24.0,232.71,30.04,853.38,132602.7,2221.7
2016-02-21,15/9-F-11,24.0,233.11,30.06,812.43,129146.9,2237.4
2016-02-22,15/9-F-11,24.0,232.75,29.69,827.96,132841.7,2303.66
2016-02-23,15/9-F-11,24.0,233.31,29.81,827.24,132311.0,2326.03
2016-02-24,15/9-F-11,24.0,233.82,29.88,824.52,131278.0,2363.68
2016-02-25,15/9-F-11,24.0,234.89,30.26,841.92,133358.2,2411.61
2016-02-26,15/9-F-11,24.0,233.65,29.46,915.13,147874.4,2487.13
2016-02-27,15/9-F-11,24.0,234.3,29.59,909.45,147291.6,2492.45
2016-02-28,15/9-F-11,24.0,235.08,29.8,920.21,147646.3,2499.41
2016-02-29,15/9-F-11,24.0,235.61,29.9,913.26,146747.6,2688.87
2016-03-01,15/9-F-11,24.0,235.99,29.97,927.68,146112.4,2574.8
2016-03-02,15/9-F-11,24.0,236.28,29.87,914.24,144265.0,2569.48
2016-03-03,15/9-F-11,24.0,236.46,29.82,904.67,143697.4,2556.76
2016-03-04,15/9-F-11,24.0,236.59,29.76,897.9,142409.4,2535.46
2016-03-05,15/9-F-11,24.0,236.62,29.66,885.43,140950.3,2539.42
2016-03-06,15/9-F-11,24.0,236.8,29.61,884.02,140177.4,2533.86
2016-03-07,15/9-F-11,24.0,236.9,29.55,874.84,139227.0,2516.59
2016-03-08,15/9-F-11,24.0,237.17,29.58,864.92,138235.3,2498.73
2016-03-09,15/9-F-11,24.0,237.47,29.58,853.72,136698.2,2484.47
2016-03-10,15/9-F-11,24.0,237.65,29.55,853.34,135331.7,2475.0
2016-03-11,15/9-F-11,24.0,237.91,29.53,842.42,134491.7,2459.72
2016-03-12,15/9-F-11,24.0,237.44,29.19,840.27,134232.4,2604.92
2016-03-13,15/9-F-11,24.0,238.82,29.7,810.39,131686.3,2455.91
2016-03-14,15/9-F-11,24.0,237.39,28.9,833.66,133342.8,2508.97
2016-03-15,15/9-F-11,24.0,237.57,28.84,826.61,132562.7,2500.68
2016-03-16,15/9-F-11,24.0,237.76,28.81,836.04,135087.6,2490.25
2016-03-17,15/9-F-11,24.0,237.96,28.77,793.99,127650.0,2335.58
2016-03-18,15/9-F-11,24.0,238.53,28.9,782.53,127825.3,2469.44
2016-03-19,15/9-F-11,24.0,238.51,28.78,775.2,127379.6,2495.74
2016-03-20,15/9-F-11,24.0,238.92,28.84,780.31,126727.7,2488.73
2016-03-21,15/9-F-11,24.0,239.53,29.01,771.82,126124.7,2459.87
2016-03-22,15/9-F-11,24.0,239.68,28.96,747.5,120777.0,2441.02
2016-03-23,15/9-F-11,24.0,240.16,29.05,742.17,119153.1,2445.95
2016-03-24,15/9-F-11,24.0,240.46,29.12,747.21,121174.8,2450.11
2016-03-25,15/9-F-11,24.0,240.51,28.98,751.04,122450.0,2452.38
2016-03-26,15/9-F-11,24.0,241.12,29.17,736.54,121079.6,2418.39
2016-03-27,15/9-F-11,23.0,241.75,29.35,700.36,116437.8,2299.06
2016-03-28,15/9-F-11,24.0,242.06,29.36,719.31,119073.8,2389.83
2016-03-29,15/9-F-11,24.0,242.19,29.24,724.26,118661.9,2404.39
2016-03-30,15/9-F-11,24.0,242.44,29.22,707.54,115900.9,2406.31
2016-03-31,15/9-F-11,24.0,243.16,29.37,693.73,113114.5,2375.14
2016-04-01,15/9-F-11,24.0,243.58,29.45,681.67,110850.2,2363.1
2016-04-02,15/9-F-11,24.0,243.85,29.43,671.45,110553.5,2362.07
2016-04-03,15/9-F-11,24.0,243.85,29.3,675.8,110577.4,2359.33
2016-04-04,15/9-F-11,24.0,243.62,29.02,676.6,109918.1,2501.3
2016-04-05,15/9-F-11,24.0,243.6,28.86,674.13,110429.1,2396.18
2016-04-06,15/9-F-11,22.83,248.96,29.65,557.55,93813.6,2068.95
2016-04-07,15/9-F-11,24.0,244.29,28.72,669.68,107918.3,2478.93
2016-04-08,15/9-F-11,24.0,243.47,28.26,618.92,102120.3,2332.6
2016-04-09,15/9-F-11,24.0,243.79,28.19,603.35,99457.3,2307.14
2016-04-10,15/9-F-11,24.0,244.16,28.13,599.95,97910.7,2283.16
2016-04-11,15/9-F-11,24.0,244.44,28.11,586.37,97677.3,2276.65
2016-04-12,15/9-F-11,24.0,244.71,28.06,568.36,94517.2,2270.49
2016-04-13,15/9-F-11,24.0,244.84,28.05,567.41,93994.4,2250.67
2016-04-14,15/9-F-11,24.0,244.89,28.03,571.11,93259.4,2249.48
2016-04-15,15/9-F-11,24.0,244.94,28.02,555.12,92355.6,2244.82
2016-04-16,15/9-F-11,1.99,250.63,32.39,22.74,4418.2,89.71
2016-04-17,15/9-F-11,0.0,295.89,53.98,0.0,0.0,0.0
2016-04-18,15/9-F-11,10.59,285.25,36.54,162.02,28929.6,748.74
2016-04-19,15/9-F-11,24.0,270.86,28.64,303.43,49870.6,3001.3
2016-04-20,15/9-F-11,13.49,268.55,29.09,150.74,25894.0,1525.38
2016-04-21,15/9-F-11,0.0,296.93,30.07,0.0,0.0,0.0
2016-04-22,15/9-F-11,0.0,299.63,50.53,0.0,0.0,0.0
2016-04-23,15/9-F-11,2.17,296.35,62.92,65.06,10464.8,57.36
2016-04-24,15/9-F-11,24.0,271.89,33.45,461.16,74468.2,2705.54
2016-04-25,15/9-F-11,24.0,262.21,28.57,478.79,76829.8,2617.15
2016-04-26,15/9-F-11,24.0,258.74,28.31,488.94,78275.6,2592.85
2016-04-27,15/9-F-11,24.0,256.14,28.2,482.1,77719.9,2550.99
2016-04-28,15/9-F-11,24.0,254.16,28.08,487.26,76632.7,2524.35
2016-04-29,15/9-F-11,24.0,252.99,28.19,524.84,82933.6,2396.44
2016-04-30,15/9-F-11,24.0,251.94,28.17,524.45,82637.8,2376.98
2016-05-01,15/9-F-11,24.0,251.54,28.33,510.73,82378.2,2352.06
2016-05-02,15/9-F-11,24.0,250.96,28.46,529.84,85446.7,2359.56
2016-05-03,15/9-F-11,24.0,250.22,28.19,529.53,84819.0,2378.83
2016-05-04,15/9-F-11,24.0,249.67,28.3,524.89,83657.3,2391.17
2016-05-05,15/9-F-11,24.0,249.32,28.24,528.12,83381.2,2402.22
2016-05-06,15/9-F-11,24.0,249.3,28.35,530.3,83285.5,2385.79
2016-05-07,15/9-F-11,24.0,249.21,28.34,527.97,83621.5,2381.43
2016-05-08,15/9-F-11,24.0,249.17,28.55,526.22,82965.5,2372.06
2016-05-09,15/9-F-11,24.0,249.33,28.47,519.43,82122.3,2388.78
2016-05-10,15/9-F-11,24.0,249.48,28.42,513.3,81198.1,3165.87
2016-05-11,15/9-F-11,24.0,249.57,28.4,511.56,81119.1,2330.39
2016-05-12,15/9-F-11,24.0,249.63,28.39,507.33,80619.6,2330.14
2016-05-13,15/9-F-11,24.0,249.7,28.41,503.72,80010.2,2330.99
2016-05-14,15/9-F-11,24.0,249.72,28.41,499.28,79433.9,2318.74
2016-05-15,15/9-F-11,24.0,250.2,28.66,464.72,74962.1,2174.42
2016-05-16,15/9-F-11,24.0,249.96,28.43,503.05,57998.4,2348.29
2016-05-17,15/9-F-11,24.0,249.97,28.42,494.92,79259.4,2308.3
2016-05-18,15/9-F-11,24.0,250.01,28.41,492.22,79096.0,2298.65
2016-05-19,15/9-F-11,24.0,250.06,28.39,487.62,78564.4,2290.73
2016-05-20,15/9-F-11,24.0,250.11,28.37,486.94,77433.2,2287.37
2016-05-21,15/9-F-11,24.0,250.19,28.37,480.05,76171.2,2314.9
2016-05-22,15/9-F-11,24.0,250.25,28.31,482.26,76804.0,2357.18
2016-05-23,15/9-F-11,24.0,250.33,28.3,484.2,77185.2,2362.24
2016-05-24,15/9-F-11,24.0,250.37,28.29,487.5,77674.6,2357.13
2016-05-25,15/9-F-11,24.0,250.42,28.27,489.56,77696.6,2345.26
2016-05-26,15/9-F-11,24.0,250.37,28.24,489.67,77736.5,2348.37
2016-05-27,15/9-F-11,24.0,250.31,28.2,485.01,77208.1,2345.08
2016-05-28,15/9-F-11,24.0,250.33,28.18,486.67,77524.5,2360.87
2016-05-29,15/9-F-11,24.0,250.33,28.18,482.01,77244.8,2365.04
2016-05-30,15/9-F-11,24.0,250.37,28.17,480.45,76199.2,2349.6
2016-05-31,15/9-F-11,24.0,250.39,28.18,489.68,77897.3,2343.77
2016-06-01,15/9-F-11,24.0,250.37,28.19,489.27,76878.7,2330.61
2016-06-02,15/9-F-11,24.0,250.35,28.2,485.42,77442.2,2349.51
2016-06-03,15/9-F-11,24.0,250.34,28.16,463.16,74343.5,2314.58
2016-06-04,15/9-F-11,24.0,250.38,28.17,489.13,80371.6,2352.64
2016-06-05,15/9-F-11,24.0,250.43,28.16,491.8,80234.8,2360.02
2016-06-06,15/9-F-11,24.0,250.5,28.16,492.54,79982.4,2368.16
2016-06-07,15/9-F-11,24.0,250.54,28.17,494.17,80486.8,2380.55
2016-06-08,15/9-F-11,22.42,253.54,29.82,426.92,69683.9,2036.31
2016-06-09,15/9-F-11,24.0,251.17,28.36,479.12,77818.3,2485.64
2016-06-10,15/9-F-11,24.0,251.03,28.3,493.94,81192.1,2446.06
2016-06-11,15/9-F-11,24.0,250.92,28.25,495.73,80193.0,2404.75
2016-06-12,15/9-F-11,24.0,250.78,28.21,472.0,76026.5,2272.02
2016-06-13,15/9-F-11,24.0,250.74,28.17,494.25,80182.9,2409.77
2016-06-14,15/9-F-11,24.0,250.7,28.15,495.97,79860.7,2409.0
2016-06-15,15/9-F-11,24.0,250.69,28.15,492.73,79493.0,2422.7
2016-06-16,15/9-F-11,24.0,250.66,28.15,496.68,79918.7,2438.6
2016-06-17,15/9-F-11,24.0,250.69,28.15,490.41,78134.9,2418.86
2016-06-18,15/9-F-11,24.0,250.69,28.17,491.08,78573.2,2413.03
2016-06-19,15/9-F-11,24.0,250.69,28.17,491.55,78442.2,2422.69
2016-06-20,15/9-F-11,24.0,247.82,28.19,492.63,78467.3,2418.12
2016-06-21,15/9-F-11,24.0,250.73,28.16,491.13,78381.2,2429.53
2016-06-22,15/9-F-11,24.0,250.76,28.18,490.04,78391.4,2430.07
2016-06-23,15/9-F-11,24.0,250.76,28.17,490.31,78656.2,2454.09
2016-06-24,15/9-F-11,24.0,250.84,28.14,490.94,78364.0,2419.99
2016-06-25,15/9-F-11,24.0,250.87,28.13,487.12,78052.0,2420.74
2016-06-26,15/9-F-11,24.0,250.92,28.14,488.4,78362.9,2422.46
